id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
271100,1325,CNN3,2000,100,TURF,1,0,8,,,,,200,26,,,,,
246311,1326,CNN4,1600,40,ASP,0,0,4,,,,,,22,,,,,
254551,1327,CNN8,2530,100,ASP,0,0,6,,,,,,24,,,,,
254552,1327,CNN8,2530,100,ASP,0,0,12,,,,,,30,,,,,
254553,1327,CNN8,2530,100,ASP,0,0,18,,,,,,36,,,,,
234550,1328,CNP3,2600,150,ASP,0,1,4,454.089,-763.728,,27.4,,22,454.153,-763.681,,207.4,
234551,1328,CNP3,3955,75,ASP,1,0,10,454.089,-763.728,353,85.6,,28,454.097,-763.575,345,265.6,
234552,1328,CNP3,2500,50,GVL,0,0,16,454.153,-763.681,348,146.3,,34,454.094,-763.628,349,326.3,
271073,46592,CNP6,1800,50,Turf,0,0,16,,,,,,34,,,,,
254558,1329,CNP7,2000,75,TURF/ASP,0,0,5,,,,,,23,,,,,
246327,1330,CNP8,1800,80,TURF,0,1,3,,,,,,21,,,,,
246328,1330,CNP8,2230,80,TURF,0,0,16,,,,,,34,,,,,
234937,1331,CNQ3,3500,100,ASP,1,0,5,429.753,-793.283,582,40.1,,23,429.828,-793.197,585,220.1,
234938,1331,CNQ3,2570,50,ASP,0,0,16,429.797,-793.239,584,139.6,,34,429.744,-793.178,579,319.6,
234964,1332,CNQ4,2348,75,TURF,0,0,2,,,,5,100,20,,,,185,100
234965,1332,CNQ4,5502,100,ASP,1,0,8,429.222,-807.567,894,66,,26,429.275,-807.436,878,246,
234966,1332,CNQ4,2258,75,TURF,0,0,14,429.303,-80.75,,131,300,32,429.256,-807.431,,311,100
234480,1334,CNR4,3180,60,ASP,1,0,12,452.347,-816.392,,107.3,,30,452.322,-816.275,,287.3,450
252306,1335,CNR6,2240,95,TURF,0,0,17,,,,,,35,,,,,
257447,1336,CNR9,1850,100,TURF,0,0,3,,,,,,21,,,,,
271105,1337,CNS3,86,86,,1,0,18H,,,,168,,27H,,,,258,
257446,1338,CNS4,2020,100,TURF,0,0,7,,,,,,25,,,,,
248498,1339,CNS6,2050,75,TURF,0,0,11,,,,,,29,,,,,
250784,1341,CNS8,2800,75,ASP,0,0,7,,,,,,25,,,,,
247043,1343,CNT3,3500,100,GRVL,0,0,9,,,,,,27,,,,,
257459,1345,CNT6,2600,75,ASP/TURF,0,0,10,,,,,,28,,,,,
249269,1346,CNT7,2580,150,ASP,0,0,5,,,,,,23,,,,,
249270,1346,CNT7,2550,150,ASP,0,0,10,,,,,,28,,,,,
249271,1346,CNT7,2520,150,ASP,0,0,17,,,,,,35,,,,,
247020,1348,CNU4,3280,150,TURF/GRVL,0,0,8,,,,,,26,,,,,
256006,1349,CNU8,2013,50,ASP,0,0,9,,,,,,27,,,,,
271106,1351,CNV3,86,86,ASP,1,0,28H,,,,268,,28H,,,,268,
246333,1352,CNV4,1775,485,TURF,0,0,9,,,,,,27,,,,,
249252,1353,CNV8,3014,80,ASP,0,0,8,,,,70,,26,,,,250,200
263456,1353,CNV8,3936,100,ASP,0,0,13,,,,118,,31,,,,298,
263457,1353,CNV8,1900,80,Turf,0,0,17,,,,161,,35,,,,341,
306926,306924,CNV9,3000,75,Asphalt,1,0,6,,,,,,24,,,,,
253074,1355,CNW3,2200,40,SAND/GRVL,0,0,12,,,,,,30,,,,,
247023,1359,CNX3,3170,75,GRVL,0,0,10,,,,,,28,,,,,
247042,1360,CNX8,2810,130,TURF,0,0,12,,,,,,30,,,,,
234595,1361,CNY3,2450,75,GRS,0,0,1,444.447,-801.647,727,8,,19,444.517,-801.633,713,188,
234596,1361,CNY3,5000,100,ASP,1,0,13,444.517,-801.676,718,120,,31,444.453,-801.509,730,300,
253808,1362,CNY4,2300,50,TURF/SNOW,1,0,18,,,,,200,36,,,,,200
247733,1365,CNZ4,2400,140,TURF,0,0,11,,,,,,29,,,,,
247734,1365,CNZ4,1700,200,TURF,0,0,13,,,,,,31,,,,,
234489,1368,CNZ8,2870,75,GVL,1,0,4,431.567,-796.019,637,31,,22,431.633,-795.964,630,211,
317262,317261,CO-0054,8268,66,ASP,0,0,7,11.4932,-729.993,25,61,,25,11.5043,-729.791,21,241,
327467,35319,CO-TCD,3527,,ASP,0,0,7,,,,,,25,,,,,
239800,16854,CO00,2500,75,TURF-F,0,0,8,392.836,-103.076,,90,,26,392.836,-103.067,,270.9,
239801,16854,CO00,3900,90,TURF-F,0,0,14,392.861,-103.073,4945,155,,32,392.764,-103.067,,325,
239802,16854,CO00,2620,20,ASPH-F,0,0,17,392.836,-103.067,,180,,35,392.764,-103.067,,210.5,
267310,16855,CO01,67,61,CONC-G,0,0,H1,,,,,,,,,,317.6,
254228,16856,CO02,3500,50,TURF,0,0,N,,,,,,S,,,,,
247362,16857,CO03,2500,50,DIRT,0,0,2,,,,,,20,,,,,
267311,16858,CO04,67,67,CONC,0,0,H1,,,,,,,,,,,
267312,16859,CO05,120,60,CONC,0,0,H1,,,,,,,,,,,
248092,16860,CO06,4420,40,TURF,0,0,14,,,,,,32,,,,,
257533,16861,CO07,2000,200,TURF,0,0,E,,,,,,W,,,,,
249624,16863,CO09,2300,35,GRAVEL,0,0,11,,,,,,29,,,,,
248193,16864,CO10,3000,75,TURF-GRVL,0,0,N,,,,,,S,,,,,
250086,16865,CO11,2000,20,DIRT,0,0,18,,,,,,36,,,,,
243798,16866,CO12,3950,50,ASPH,1,0,12,399.864,-104.71,5055,131.7,,30,399.792,-104.699,,4,275
244122,16869,CO15,1700,50,TURF,0,0,9,,,,100.5,,27,,,,227,
244123,16869,CO15,3800,36,ASPH,0,0,17,392.299,-104.64,,179.7,,35,392.195,-104.64,7040,359,
267313,16870,CO16,85,85,CONC-G,0,0,H1,,,,,,,,,,359,
248868,16871,CO17,1500,65,DIRT,0,0,8,,,,,,26,,,,,
248869,16871,CO17,2500,65,DIRT,0,0,17,,,,,,35,,,,,
247876,16872,CO18,3300,80,TURF,0,0,11,,,,,,29,,,,,
247877,16872,CO18,4400,80,TURF,0,0,17,,,,,,35,,,,,
248360,16873,CO19,3000,40,GRAVEL,0,0,8,,,,,,26,,,,,
254910,16874,CO20,2400,50,TURF,1,0,17,,,,,,35,,,,231,885
267314,16875,CO21,20,20,DIRT,0,0,H1,,,,,,,,,,274,
256239,43038,CO22,4000,75,GRVL,0,0,1,,,,,,19,,,,,
256241,43038,CO22,1800,75,GRVL,0,0,10,,,,,,28,,,,,
267315,16877,CO23,90,90,ASPH-CONC,0,0,H1,,,,,,,,,,218,
267316,16878,CO24,40,40,CONC,0,0,H1,,,,,,,,,,,
255498,16879,CO25,3700,48,ASPH,0,0,16,,,,,,34,,,,,
267317,16880,CO26,200,80,TURF,0,0,H1,,,,,,,,,,246.8,
257635,16881,CO27,2200,40,DIRT,0,0,N,,,,,,S,,,,,
267318,16882,CO28,100,100,TURF,0,0,B1,,,,,,,,,,278,
267319,16884,CO30,40,40,MATS,0,0,H1,,,5289,,,,,,,345,
267320,16885,CO31,40,40,CONC,0,0,H1,,,,,,,,,,,
267321,16886,CO32,68,45,ASPH,0,0,H1,,,,,,,,,,308.6,
267322,16888,CO34,32,28,CONC,0,0,H1,,,,,,,,,,,
267323,16889,CO35,42,40,CONC,0,0,H1,,,5212,,,,,,,360,
267324,16889,CO35,42,4,CONC,0,0,H2,,,,,,,,,,,
267325,16890,CO36,30,30,CONC,0,0,H1,,,,,,,,,,,
267326,16891,CO37,48,48,ASPH,0,0,H1,,,,,,,,,,308,
254609,16892,CO38,3000,80,DIRT,0,0,17,,,,,,35,,,,,
267327,16893,CO39,50,50,ASPH,0,0,H1,,,,,,,,,,206,1423
267328,16894,CO40,60,60,CONC,0,0,H1,,,,,,,,,,,
267329,16895,CO41,60,60,TURF,0,0,H1,,,5340,,,,,,,250.5,
256534,16896,CO42,2300,80,TURF,0,0,8,,,,,,26,,,,,
256535,16896,CO42,2000,80,TURF,0,0,17,,,,,,35,,,,,
255497,16897,CO43,3400,90,DIRT,0,0,5,,,,,,23,,,,,
267330,16898,CO44,75,75,ASPH-G,0,0,H1,,,,,,,,,,344,
267331,16899,CO45,20,20,TURF-G,0,0,H1,,,,,,,,,,269,
267332,16900,CO46,100,100,CONC,1,0,H1,,,,,,,,,,225.4,35
253381,16901,CO47,2500,50,TURF,0,0,3,,,,,,21,,,,,
257194,16902,CO48,2640,50,DIRT-SAND,0,0,17,,,,,,35,,,,,
254101,16903,CO49,3000,75,TURF,0,0,17,,,,,,35,,,,,
267333,16904,CO50,50,50,CONC,1,0,H1,,,,,,,,,,195,
267334,16905,CO51,100,100,ASPH,0,0,H1,,,,,,,,,,292.5,
247445,16906,CO52,2400,30,GRAVEL,0,0,14,,,,,,32,,,,,
255036,16907,CO53,2700,55,TURF-G,0,0,18,,,,,,36,,,,,
250153,16908,CO54,4000,60,DIRT,0,0,14,,,,,,32,,,,,
243695,16909,CO55,4000,60,ASPH,0,0,16,406.026,-105.145,,170.5,,34,405.918,-105.142,5160,359.2,
257755,16910,CO56,4280,40,DIRT,0,0,17,,,,,,35,,,,,
267335,16911,CO57,40,40,TURF,0,0,H1,,,,,,,,,,298,360
252080,16912,CO58,2800,50,DIRT,0,0,18,,,,,,36,,,,,
251841,16913,CO59,1500,50,TURF,0,0,17,,,,,,35,,,,,
248273,16914,CO60,2500,75,TURF,0,0,18,,,,,,36,,,,,
249874,16915,CO61,2800,45,DIRT,0,0,8,,,,,,26,,,,,
249875,16915,CO61,5480,50,DIRT,1,0,11,,,,,,29,,,,227,
267336,16916,CO62,150,100,TURF,0,0,H1,,,,,,,,,,315,
267337,16917,CO63,36,36,WOOD,0,0,H1,,,,,,,,,,,
267338,16918,CO64,45,45,ASPH,0,0,H1,,,,,,,,,,360,
256532,16919,CO65,4200,30,GRVL,0,0,7,,,,,,25,,,,,
267339,16920,CO66,95,90,ASPH,1,0,H1,,,,,,,,,,229.4,
264310,45324,CO68,63,63,CONC,1,0,H1,,,,,,,,,,,
344654,16922,CO69,20,20,CON,0,0,H1,,,,,,-,,,,,
267340,16924,CO71,57,57,CONC,0,0,H1,,,,,,,,,,,
267341,16925,CO72,18,18,TURF,0,0,H1,,,,,,,,,,352.9,
250356,16926,CO73,3500,100,TURF,0,0,18,,,,,,36,,,,,
267342,16927,CO74,40,40,DIRT,0,0,H1,,,,,,,,,,350.5,
267343,16928,CO75,50,50,GRVL,0,0,H1,,,,,,,,,,270,
255544,16929,CO76,3000,100,DIRT,0,0,18,,,,,,36,,,,,
267344,16931,CO78,125,125,ASPH,0,0,H1,,,,,,,,,,225,
267345,16932,CO79,150,150,TURF-G,0,0,H1,,,,,,,,,,315.6,
239807,16933,CO80,3240,40,ASPH,0,0,4,380.694,-104.049,4424,47.2,,22,380.756,-104.041,4404,360,
239808,16933,CO80,2850,50,DIRT-P,0,0,12,38.075,-104.049,4394,129.1,,30,38.07,-104.041,4428,196.6,
257922,16935,CO82,1200,20,CONC,0,0,8,,,,,,26,,,,,
257923,16935,CO82,3000,30,ASPH,0,0,17,,,,,,35,,,,,
267346,16936,CO83,30,30,ASPH,0,0,H1,,,,,,,,,,355,
250708,16937,CO84,4250,65,DIRT,0,0,17,,,,,,35,,,,,
267347,16938,CO85,20,20,DIRT,0,0,H1,,,,,,,,,,360,
256328,16939,CO86,1800,15,DIRT-G,0,0,9,,,,,,27,,,,,
267348,16940,CO87,17,17,CONC-G,0,0,H1,,,,,,,,,,210.5,
267349,16941,CO88,74,74,CONC,0,0,H1,,,,,,,,,,,
258128,16942,CO89,2600,50,TURF,0,0,17,,,,,,35,,,,,
243607,16943,CO90,3500,75,ASPH,0,0,17,387.622,-104.308,,180,,35,387.528,-104.308,,248.5,
251159,16946,CO93,5700,75,GRVL,0,0,16,,,,,,34,,,,,
329946,16947,CO94,2600,50,Turf,0,1,15,,,,,,33,,,,,
255916,16948,CO95,1500,30,TURF,0,0,10,,,,,,28,,,,,
255917,16948,CO95,4000,60,TURF,0,0,18,,,,,,36,,,,,
253618,16949,CO96,2000,75,TURF,0,0,13,,,,,,31,,,,,
254267,16950,CO97,2837,150,TURF,0,0,2,,,,,,20,,,,,
257125,16951,CO98,1800,50,TURF,0,0,E,,,,,,W,,,,,
257126,16951,CO98,1300,50,TURF,0,0,N,,,,,,S,,,,,
267350,16952,CO99,50,50,TURF,0,0,H1,,,,,,,,,,352.5,289
271089,46617,COB4,2730,85,TURF,0,0,14,,,,134,,32,,,,314,
271098,43873,COL2,1918,80,TURF,0,0,9,,,,76,,27,,,,256,
251548,1372,CPA4,2200,80,TURF,0,0,16,,,,,,34,,,,,
247750,1380,CPB5,1680,65,TURF,0,0,12,,,,,,30,,,,,
254541,1383,CPB9,2460,100,TURF,0,0,1,,,,,,19,,,,,
271093,1384,CPC3,1750,250,TURF,0,0,3,,,,,,21,,,,,
247729,1384,CPC3,1900,330,TURF,0,0,5,,,,,,23,,,,,
247730,1384,CPC3,2650,200,TURF,0,0,12,,,,,,30,,,,,
247731,1384,CPC3,2800,300,TURF,0,0,14,,,,,,32,,,,,
247732,1384,CPC3,2550,170,TURF,0,0,17,,,,,,35,,,,,
255286,1386,CPC6,2450,60,TURF,0,0,18,,,,,,36,,,,,
271067,46491,CPC7,3500,5000,water,0,0,1,,,190,356,,19,,,190,176,
271066,46491,CPC7,120000,1000,water,0,0,9,,,190,76,,27,,,190,,
250010,1388,CPD2,2805,80,TURF/SNOW,0,0,4,,,,,,22,,,,,
247737,1390,CPD4,2500,70,TURF,0,0,4,,,,,,22,,,,,
247738,1390,CPD4,1700,120,TURF,0,0,17,,,,,,35,,,,,
256733,1391,CPD8,1400,50,TURF,0,0,4,,,,,,22,,,,,
256734,1391,CPD8,1400,50,TURF,0,0,13,,,,,,31,,,,,
256735,1391,CPD8,3200,80,TURF,0,0,18,,,,,,36,,,,,
250009,1394,CPE3,2000,85,TURF/SNOW,0,0,10,,,,,,28,,,,,
234900,1395,CPE4,3745,45,ASP,1,0,17,434.475,-802.344,,160.5,700,35,434.378,-802.297,,340.5,565
249276,1396,CPE5,2200,75,TURF,0,0,3,,,,,,21,,,,,
251549,1397,CPE6,3200,150,TURF,0,0,4,,,,,,22,,,,,
251550,1397,CPE6,2800,150,TURF,0,0,12,,,,,,30,,,,,
257473,1398,CPE7,2000,125,TURF,0,0,9,,,,,,27,,,,,
257474,1398,CPE7,2550,150,TURF,0,0,13,,,,,,31,,,,,
234621,1401,CPF2,2850,50,ASP,0,0,11,464.275,-840.961,591,102,,29,464.258,-84.085,591,282,900
234622,1401,CPF2,4415,75,ASP,0,0,18,464.275,-840.961,585,172.7,,36,464.156,-840.939,585,352.7,
250004,1402,CPF4,1500,50,TURF,0,0,2,,,,,,20,,,,,
250005,1402,CPF4,2000,75,TURF,0,0,12,,,,,,30,,,,,
254570,1403,CPF6,2850,25,ASP,1,0,2,43.167,-797.107,,27,350,20,431.724,-797.083,,207,410
254571,1403,CPF6,1815,185,TURF,0,0,9,,,,,,27,,,,,
247053,1404,CPF7,1670,37,GRVL/ASP,0,0,13,,,,,,31,,,,,
257460,1406,CPG4,1800,90,ASP/TURF,0,0,9,,,,,,27,,,,,
256732,1407,CPG5,2600,80,TURF,0,0,10,,,,,,28,,,,,
246345,1408,CPG6,3150,75,TURF,0,0,13,,,,,,31,,,,,
256725,1409,CPG7,2300,75,TURF,0,0,5,,,,,,23,,,,,
251530,1412,CPH2,2700,150,TURF,0,0,15,,,,,,33,,,,,
256727,1416,CPH9,2400,70,TURF,0,0,18,,,,,,36,,,,,
256004,1420,CPJ5,2350,125,TURF/ASP,0,0,9,,,,,,27,,,,,
248499,1422,CPK2,2000,75,TURF,0,0,11,,,,,,29,,,,,
271090,46601,CPK9,2400,60,TURF,0,0,5,,,,44,,23,,,,224,
246337,1427,CPL3,1800,100,TURF,0,0,8,,,,,,26,,,,,
254556,1428,CPL4,2340,150,GRVL,0,0,7,,,,,,25,,,,,
234530,1429,CPL5,3100,60,ASP,1,1,8,463.153,-835.389,,73,,26,463.178,-835.272,,253,100
257490,1433,CPM5,1800,100,TURF,0,1,9,,,,,,27,,,,,
257491,1433,CPM5,3085,80,TURF,0,0,16,,,,,281,34,,,,,225
252304,1434,CPM7,2000,60,TURF,0,0,9,,,,,,27,,,,,
249264,1437,CPN5,2000,90,TURF,0,0,4,,,,,,22,,,,,
321312,320346,CPN8,1986,125,TURF,0,0,8,,,,78,,26,,,,258,
321311,320346,CPN8,2090,80,TURF,0,0,17,,,,166,,35,,,,346,
314446,314444,CPP3,2200,60,TURF,0,0,18,,,,,,36,,,,,
249288,1440,CPP6,1350,100,TURF,0,0,7,,,,,,25,,,,,
249289,1440,CPP6,2800,35,ASP,0,0,16,,,,,,34,,,,,
248485,1443,CPQ4,1700,50,TURF,0,0,3,,,,,,21,,,,,
259623,1444,CPR2,2260,50,TURF,0,0,8,,,,,,26,,,,,
255273,1445,CPR3,3000,75,TURF,0,0,9,,,,,,27,,,,,
255274,1445,CPR3,2200,75,TURF,0,0,13,,,,,,31,,,,,
251556,1447,CPR5,3100,100,GRVL/TURF,0,0,6,,,,,,24,,,,,
234495,1448,CPR7,4000,75,ASP,1,0,13,438.708,-813.047,1056,121,,31,438.653,-812.919,1062,301,
271095,46626,CPR9,2170,80,TURF,0,0,4,,,,30,,22,,,,210,
271096,46626,CPR9,1584,80,TURF,0,0,14,,,,134,,32,,,,314,
257467,1450,CPS2,2800,50,TURF,0,0,6,,,,,,24,,,,,
255270,1451,CPS4,3100,100,TURF,0,0,9,,,,,550,27,,,,,100
254562,1452,CPS5,2400,50,TURF,0,0,9,,,,,,27,,,,,
256745,1454,CPS7,3000,80,TURF,0,0,13,,,,,300,31,,,,,
234484,1455,CPT2,3500,75,ASP,1,0,6,459.744,-81.5,,50,,24,459.806,-814.894,,230,
253851,1456,CPT3,2445,200,TURF,0,0,3,,,,,550,21,,,,,600
253852,1456,CPT3,1730,200,TURF,0,0,10,,,,,300,28,,,,,400
253853,1456,CPT3,2600,200,TURF,0,0,18,,,,,650,36,,,,,250
257479,1458,CPU3,2200,80,TURF,1,0,15,,,,,500,33,,,,,500
234642,1460,CPU6,3000,150,ASP,0,1,6,441.814,-771.175,,48.1,,24,441.869,-771.089,,228.1,
234643,1460,CPU6,4270,150,ASP,1,0,9,441.814,-771.175,,77.5,390,27,441.839,-771.017,,257.5,
234644,1460,CPU6,2575,150,ASP,0,0,15,441.872,-77.11,,137,150,33,441.819,-771.033,,317,
249268,1461,CPV2,2200,65,TURF,0,0,9,,,,,,27,,,,,
255281,1462,CPV3,2475,200,TURF,0,0,15,,,,,,33,,,,,
247038,1463,CPV4,1900,80,TURF,0,0,8,,,,,,26,,,,,
247039,1463,CPV4,1400,80,TURF,0,0,15,,,,,,33,,,,,
255997,1465,CPV7,3500,100,CLAY/GRVL,0,0,13,,,1095,,,31,,,1081,,
256740,1466,CPV8,3500,100,GRVL,0,0,13,,,,,,31,,,,,
323466,320488,CPV9,1591,30,Turf/Grass,0,0,15,50.04,-107.255,,,,33,500.359,-107.253,,,
250018,1477,CPY4,2500,50,GRVL,0,0,8,,,,,,26,,,,,
271091,46618,CPY9,1900,70,TURF,0,0,14,,,,126,,32,,,,306,
298399,1480,CPZ3,4800,60,GVL,0,0,06L,,,,,,24R,,,,,
235011,1480,CPZ3,5000,90,ASP,0,0,06R,440.647,-77.345,360,48,,24L,440.739,-773.308,360,228,
235012,1480,CPZ3,3026,150,ASP,0,1,10,440.739,-773.436,,88.1,,28,440.742,-773.322,,268.1,
235013,1480,CPZ3,3000,150,ASP,0,0,16,440.756,-773.433,,143.2,,34,440.689,-773.364,,323.2,
249251,1481,CRB2,2000,75,TURF,0,0,1,,,,,400,19,,,,,
298349,1483,CRB5,5526,102,gravel,0,0,12,,,94,,,30,,,,,
271048,46538,CRE3,1800,50,TURF,0,0,17,,,,,,35,,,,,
271049,46538,CRE3,1500,50,TURF,0,0,9,,,,,,27,,,,,
323467,320683,CRF5,2999,66,Dirt,0,0,8,522.802,-106.691,,,,26,522.803,-106.677,,,
271102,44372,CRJ2,2100,30,TURF,0,0,10,,,,96,,28,,,,276,400
248502,1490,CRL2,3000,60,TURF/GRVL,0,0,7,,,,,,25,,,,,
259648,1492,CRL4,4920,,UNK,0,0,8,,,2215,,,26,,,2233,,
257487,1494,CRML,2250,50,TURF,0,0,1,,,,,360,19,,,,,
